"key","message","comment","context"
"Accounted moves","تحركات محسوبة",,
"Accounted moves exist for the current year and they cannot be modified.","التحركات المحاسبية موجودة للعام الحالي ولا يمكن تعديلها.",,
"Accounting","محاسبة",,
"Accounting Batch","دفعة المحاسبة",,
"Accounting Dashboard","لوحة المحاسبة",,
"Accounting Dashboard with invoice terms","لوحة المحاسبة مع شروط الفاتورة",,
"Accounting Date","تاريخ المحاسبة",,
"Accounting Daybook","دفتر المحاسبة اليومي",,
"Accounting Details","تفاصيل المحاسبة",,
"Accounting Details with invoice terms","تفاصيل المحاسبة مع شروط الفاتورة",,
"Accounting Export","تصدير المحاسبة",,
"Accounting Export N°","رقم التصدير المحاسبي",,
"Accounting Exports/Reports","الصادرات / التقارير المحاسبية",,
"Accounting Reconcile","التسوية المحاسبية",,
"Accounting Settings","إعدادات المحاسبة",,
"Accounting Unreconcile","المحاسبة غير قابلة للتسوية",,
"Accounting account","حساب المحاسبة",,
"Accounting batch","دفعة المحاسبة",,
"Accounting batch filters","مرشحات دفعة المحاسبة",,
"Accounting batches","الدفعات المحاسبية",,
"Accounting configuration","التكوين المحاسبي",,
"Accounting configuration is missing for Product: %s (company: %s)","تكوين المحاسبة مفقود للمنتج: %s (الشركة: %s)",,
"Accounting configuration is missing for Tax: %s (company: %s)","تكوين المحاسبة مفقود للضريبة: %s (الشركة: %s)",,
"Accounting configurations imported","تكوينات المحاسبة المستوردة",,
"Accounting configurations initialization","تهيئة التكوينات المحاسبية",,
"Accounting configurations template","قالب التكوينات المحاسبية",,
"Accounting configurations templates","نماذج التكوينات المحاسبية",,
"Accounting cut off generation report :","تقرير توليد قطع المحاسبة:",,
"Accounting cut-off","قطع المحاسبة",,
"Accounting cut-off configuration","تكوين قطع المحاسبة",,
"Accounting date","تاريخ المحاسبة",,
"Accounting details","تفاصيل المحاسبة",,
"Accounting entries status","حالة الإدخالات المحاسبية",,
"Accounting export","تصدير المحاسبة",,
"Accounting exports","الصادرات المحاسبية",,
"Accounting information","المعلومات المحاسبية",,
"Accounting method for payment move","الطريقة المحاسبية لنقل الدفع",,
"Accounting move can not be accounted because its fiscal period is closed.","لا يمكن حساب الحركة المحاسبية لأن فترتها المالية مغلقة.",,
"Accounting move can not be daybooked because its fiscal period is closed.","لا يمكن حجز الحركة المحاسبية يوميًا نظرًا لإغلاق الفترة المالية الخاصة بها.",,
"Accounting move can not be validated because its fiscal period is closed.","لا يمكن التحقق من صحة الحركة المحاسبية لأن الفترة المالية الخاصة بها مغلقة.",,
"Accounting move trigger select","تحديد مشغل نقل المحاسبة",,
"Accounting report","تقرير المحاسبة",,
"Accounting report and rules","تقرير المحاسبة والقواعد",,
"Accounting report config line","سطر تكوين تقرير المحاسبة",,
"Accounting report config line column","عمود سطر تكوين تقرير المحاسبة",,
"Accounting report filters","مرشحات التقارير المحاسبية",,
"Accounting report invoice filters","مرشحات فاتورة التقرير المحاسبي",,
"Accounting report move line","خط نقل التقرير المحاسبي",,
"Accounting report move lines","خطوط نقل التقرير المحاسبي",,
"Accounting reports","التقارير المحاسبية",,
"Accounting reports/exports settings","التقارير المحاسبية/إعدادات الصادرات",,
"Accounting settings","إعدادات المحاسبة",,
"Accounting situation","الوضع المحاسبي",,
"Accounting situation %s","الوضع المحاسبي %s",,
"Accounting situations","المواقف المحاسبية",,
"Accounting value","القيمة المحاسبية",,
"Accounting voucher required on move lines ?","قسيمة المحاسبة مطلوبة على خطوط النقل؟",,
"Accounting with invoice terms","المحاسبة مع شروط الفاتورة",,
"Accounting.Account","المحاسبة.الحساب",,
"Accounting.Accounts","المحاسبة.الحسابات",,
"Accounting.PartnerAccountCreation.None","Accounting.PartnerAccountCreation.None",,
"Accounting.toAccount","Accounting.toAccount",,
"AccountingReport.control","تقرير المحاسبة.التحكم",,
"AccountingReport.editionDate","AccountingReport.editionDate",,
"AccountingReport.noEntry","AccountingReport.noEntry",,
"AccountingReport.recapByAccount","AccountingReport.recapByAccount",,
"AccountingReport.totalCreditAccount","AccountingReport.totalCreditAccount",,
"AccountingReport.totalDebitAccount","AccountingReport.totalDebitAccount",,
"AccountingReportType.accountingReportConfigLineColumnList","AccountingReportType.accountingReportConfigLineColumnList",,
"AccountingReportType.accountingReportConfigLineList","AccountingReportType.accountingReportConfigLineList",,
"AccountingReportType.comparison","AccountingReportType.comparison",,
"AccountingReportType.contentTitle","AccountingReportType.contentTitle",,
"AccountingReportType.date","AccountingReportType.date",,
"AccountingReportType.name","AccountingReportType.name",,
"AccountingReportType.noOfPeriods","AccountingReportType.noOfPeriods",,
"AccountingReportType.provisional","AccountingReportType.provisional",,
"AccountingReportType.reportTitle","AccountingReportType.reportTitle",,
"AccountingReportType.status_select_title","AccountingReportType.status_select_title",,
"AccountingReportType.title","AccountingReportType.title",,
"AccountingReportType.typeSelect","AccountingReportType.typeSelect",,
"AccountingReportType.user","AccountingReportType.user",,
"AccountingReportType1.balance","AccountingReportType1.balance",,
"AccountingReportType1.code","AccountingReportType1.code",,
"AccountingReportType1.company","AccountingReportType1.company",,
"AccountingReportType1.credit","AccountingReportType1.credit",,
"AccountingReportType1.currency","AccountingReportType1.currency",,
"AccountingReportType1.currencyCode","AccountingReportType1.currencyCode",,
"AccountingReportType1.currencyCredit","AccountingReportType1.currencyCredit",,
"AccountingReportType1.currencyDebit","AccountingReportType1.currencyDebit",,
"AccountingReportType1.currencyRate","AccountingReportType1.currencyRate",,
"AccountingReportType1.date","AccountingReportType1.date",,
"AccountingReportType1.debit","AccountingReportType1.debit",,
"AccountingReportType1.description","AccountingReportType1.description",,
"AccountingReportType1.endDate","AccountingReportType1.endDate",,
"AccountingReportType1.from","AccountingReportType1.from",,
